2024-11-29T21:53:37.057895+08:00 - INFO - >>>>>>>>>>>>>>Running settings>>>>>>>>>>>>>>
2024-11-29T21:53:37.058038+08:00 - INFO - iteration: 10000
2024-11-29T21:53:37.058125+08:00 - INFO - lr: 0.0001
2024-11-29T21:53:37.058207+08:00 - INFO - dlr: 0.0001
2024-11-29T21:53:37.058270+08:00 - INFO - batch_size: 64
2024-11-29T21:53:37.058328+08:00 - INFO - print_freq: 50
2024-11-29T21:53:37.058399+08:00 - INFO - dataset: bank
2024-11-29T21:53:37.058458+08:00 - INFO - level: 2
2024-11-29T21:53:37.058514+08:00 - INFO - dataset_portion: 0.05
2024-11-29T21:53:37.058585+08:00 - INFO - train_portion: 0.7
2024-11-29T21:53:37.058640+08:00 - INFO - test_portion: 0.3
2024-11-29T21:53:37.058700+08:00 - INFO - attack: fsha
2024-11-29T21:53:37.058754+08:00 - INFO - loss_threshold: 1.7
2024-11-29T21:53:37.058809+08:00 - INFO - n_domins: 4
2024-11-29T21:53:37.058863+08:00 - INFO - pseudo_train: None
2024-11-29T21:53:37.058917+08:00 - INFO - a: 0.7
2024-11-29T21:53:37.059006+08:00 - INFO - >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>


2024-11-29T21:53:37.743100+08:00 - CRITICAL - Dataset column permutation is: 
 range(0, 20)
2024-11-29T21:53:37.747622+08:00 - CRITICAL - Creating dataset, len(samples): 30488; positive labels sum: 3859
2024-11-29T21:53:37.750081+08:00 - CRITICAL - 
[FUNCTION]: Splitting dataset by getSplittedDataset()......
2024-11-29T21:53:37.750201+08:00 - INFO - Display first (x, y) pair of dataset:
 tensor([0.5000, 0.3000, 0.5000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.6667,
        0.2500, 0.0531, 0.0000, 1.0000, 0.0000, 0.5000, 0.9375, 0.6988, 0.6025,
        0.9574, 0.8597]), tensor(0.)
2024-11-29T21:53:37.751628+08:00 - INFO - Shape of (x, y): torch.Size([20]) torch.Size([])
2024-11-29T21:53:37.754002+08:00 - CRITICAL - len(trainset): 21341
2024-11-29T21:53:37.754153+08:00 - CRITICAL - len(testset): 9147
2024-11-29T21:53:37.754244+08:00 - INFO - DataSet:bank
2024-11-29T21:53:37.754350+08:00 - INFO - Train Dataset: 21341
2024-11-29T21:53:37.754413+08:00 - INFO - Test Dataset: 9147
2024-11-29T21:53:37.754473+08:00 - INFO - Shadow Dataset:1067
2024-11-29T21:53:43.878267+08:00 - CRITICAL - Iter: 50 / 10000,  Pseudo Inverse Loss: 0.3128, Discriminator Loss: 6.0153, Pseudo Target MSELoss: 0.5481,  Dis_Pseudo_Loss: 5.5685, Dis_target_Loss.: 0.0665
2024-11-29T22:06:44.538204+08:00 - CRITICAL - Iter: 9050 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: -1.5582, Pseudo Target MSELoss: 8.5350,  Dis_Pseudo_Loss: -1.8136, Dis_target_Loss.: 0.1420
2024-11-29T22:06:48.699402+08:00 - CRITICAL - Iter: 9100 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: -1.7366, Pseudo Target MSELoss: 5.4524,  Dis_Pseudo_Loss: -2.1135, Dis_target_Loss.: 0.1571
2024-11-29T22:06:53.058337+08:00 - CRITICAL - Iter: 9150 / 10000,  Pseudo Inverse Loss: 0.0007, Discriminator Loss: -1.6736, Pseudo Target MSELoss: 3.4283,  Dis_Pseudo_Loss: -1.9560, Dis_target_Loss.: 0.1960
2024-11-29T22:06:57.491509+08:00 - CRITICAL - Iter: 9200 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: -1.4362, Pseudo Target MSELoss: 2.1411,  Dis_Pseudo_Loss: -1.6845, Dis_target_Loss.: 0.1873
2024-11-29T22:07:02.028644+08:00 - CRITICAL - Iter: 9250 / 10000,  Pseudo Inverse Loss: 0.0007, Discriminator Loss: -1.2211, Pseudo Target MSELoss: 1.3969,  Dis_Pseudo_Loss: -1.4160, Dis_target_Loss.: 0.1556
2024-11-29T22:07:06.402956+08:00 - CRITICAL - Iter: 9300 / 10000,  Pseudo Inverse Loss: 0.0014, Discriminator Loss: -0.9113, Pseudo Target MSELoss: 0.9331,  Dis_Pseudo_Loss: -1.1476, Dis_target_Loss.: 0.1487
2024-11-29T22:07:10.638616+08:00 - CRITICAL - Iter: 9350 / 10000,  Pseudo Inverse Loss: 0.0007, Discriminator Loss: -0.7239, Pseudo Target MSELoss: 0.6072,  Dis_Pseudo_Loss: -0.8899, Dis_target_Loss.: 0.1396
2024-11-29T22:07:14.791598+08:00 - CRITICAL - Iter: 9400 / 10000,  Pseudo Inverse Loss: 0.0013, Discriminator Loss: -0.3876, Pseudo Target MSELoss: 0.3876,  Dis_Pseudo_Loss: -0.6763, Dis_target_Loss.: 0.1180
2024-11-29T22:07:18.957136+08:00 - CRITICAL - Iter: 9450 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: -0.2191, Pseudo Target MSELoss: 0.2662,  Dis_Pseudo_Loss: -0.4888, Dis_target_Loss.: 0.1478
2024-11-29T22:07:23.297459+08:00 - CRITICAL - Iter: 9500 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: -0.0878, Pseudo Target MSELoss: 0.1756,  Dis_Pseudo_Loss: -0.3159, Dis_target_Loss.: 0.1395
2024-11-29T22:07:27.683400+08:00 - CRITICAL - Iter: 9550 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 0.3293, Pseudo Target MSELoss: 0.1041,  Dis_Pseudo_Loss: -0.1542, Dis_target_Loss.: 0.1364
2024-11-29T22:07:32.094616+08:00 - CRITICAL - Iter: 9600 / 10000,  Pseudo Inverse Loss: 0.0007, Discriminator Loss: 0.4015, Pseudo Target MSELoss: 0.1056,  Dis_Pseudo_Loss: -0.0323, Dis_target_Loss.: 0.1218
2024-11-29T22:07:36.600694+08:00 - CRITICAL - Iter: 9650 / 10000,  Pseudo Inverse Loss: 0.0010, Discriminator Loss: 3.7930, Pseudo Target MSELoss: 0.1108,  Dis_Pseudo_Loss: 0.1421, Dis_target_Loss.: 0.0599
2024-11-29T22:07:41.190305+08:00 - CRITICAL - Iter: 9700 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 0.5974, Pseudo Target MSELoss: 0.1316,  Dis_Pseudo_Loss: 0.5130, Dis_target_Loss.: -0.3365
2024-11-29T22:07:45.530763+08:00 - CRITICAL - Iter: 9750 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: 0.4764, Pseudo Target MSELoss: 0.2264,  Dis_Pseudo_Loss: 0.7834, Dis_target_Loss.: -0.3984
2024-11-29T22:07:49.827869+08:00 - CRITICAL - Iter: 9800 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 1.0527, Pseudo Target MSELoss: 0.3892,  Dis_Pseudo_Loss: 1.0620, Dis_target_Loss.: -0.4262
2024-11-29T22:07:53.488119+08:00 - CRITICAL - Iter: 9850 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 1.1137, Pseudo Target MSELoss: 0.6724,  Dis_Pseudo_Loss: 1.2582, Dis_target_Loss.: -0.4414
2024-11-29T22:07:57.187808+08:00 - CRITICAL - Iter: 9900 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: 1.5177, Pseudo Target MSELoss: 1.2222,  Dis_Pseudo_Loss: 1.6081, Dis_target_Loss.: -0.4558
2024-11-29T22:08:01.122110+08:00 - CRITICAL - Iter: 9950 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: 1.5801, Pseudo Target MSELoss: 2.1914,  Dis_Pseudo_Loss: 1.9641, Dis_target_Loss.: -0.4701
2024-11-29T22:08:05.024366+08:00 - CRITICAL - Iter: 10000 / 10000,  Pseudo Inverse Loss: 0.0007, Discriminator Loss: 1.6824, Pseudo Target MSELoss: 3.6529,  Dis_Pseudo_Loss: 1.9731, Dis_target_Loss.: -0.4378
